timestamp,target_subject,psi,window_size,threshold,alert
2025-11-27T19:01:16.930969,Marvel,10.506968113529807,50,0.25,True
2025-11-27T19:01:26.937116,Marvel,12.685478361111855,50,0.25,True
2025-11-27T19:01:36.945123,Marvel,8.821833122952842,50,0.25,True
2025-11-27T19:01:46.983301,Marvel,11.543527175967679,50,0.25,True
2025-11-29T15:19:55.155080,Marvel,11.748862313418751,50,0.25,True
2025-11-29T15:20:08.498920,Marvel,11.690961612392588,50,0.25,True
2025-11-29T15:34:31.984784,Marvel,10.506968113529807,True
2025-11-29T15:34:32.046937,Marvel,10.506968113529807,True
2025-11-29T15:34:32.075610,Marvel,10.506968113529807,True
2025-11-29T15:34:32.113137,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.140181,Marvel,10.506968113529807,True
2025-11-29T15:34:32.168789,Marvel,10.506968113529807,True
2025-11-29T15:34:32.195369,Marvel,10.506968113529807,True
2025-11-29T15:34:32.228282,Marvel,10.506968113529807,True
2025-11-29T15:34:32.263070,Marvel,10.506968113529807,True
2025-11-29T15:34:32.289149,Marvel,10.506968113529807,True
2025-11-29T15:34:32.316372,Marvel,10.506968113529807,True
2025-11-29T15:34:32.345586,Marvel,10.506968113529807,True
2025-11-29T15:34:32.374237,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.410729,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.446750,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.480799,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.513062,Marvel,10.506968113529807,True
2025-11-29T15:34:32.540118,Marvel,10.506968113529807,True
2025-11-29T15:34:32.568968,Marvel,10.506968113529807,True
2025-11-29T15:34:32.601235,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.637855,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.667929,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.696047,Ricardo,12.429166479979596,True
2025-11-29T15:34:32.730860,Ricardo,12.429166479979596,True
